"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1452936792533966851","https://twitter.com/globalwetlands/status/1452936792533966851","Join Carmen Santos, Researcher, Algarve Centre of Marine Sciences, presenting next at #CWTC21

👉Click here: @cbdelosantos https://t.co/lt5wyFrpkf","2021-10-26 09:55 +0000","235.0","32.0","0.13617021276595745","0.0","0.0","5.0","14.0","0.0","6.0","5.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452934276081725446","https://twitter.com/globalwetlands/status/1452934276081725446","Join Ana Sousa, Researcher, University of Aveiro, presenting next at #CWTC21 

👉Click here: @anaifsousa https://t.co/W0sDeT0hjO","2021-10-26 09:45 +0000","189.0","17.0","0.08994708994708994","0.0","0.0","3.0","6.0","0.0","0.0","6.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452931759440416769","https://twitter.com/globalwetlands/status/1452931759440416769","Join Andria Ostrowski, PhD Candidate, Griffith University presenting next at #CWTC21 

👉Click here: @AndriaOstrowski https://t.co/HrnRi1Rbiz","2021-10-26 09:35 +0000","250.0","29.0","0.116","1.0","0.0","8.0","8.0","0.0","1.0","8.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452930163671404548","https://twitter.com/globalwetlands/status/1452930163671404548","Join @turschwell Research Fellow, Griffith University presenting next at #CWTC21.

👉Click here: @turschwell https://t.co/RmGeKOtmzy","2021-10-26 09:28 +0000","140.0","9.0","0.06428571428571428","0.0","0.0","4.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452926726011506689","https://twitter.com/globalwetlands/status/1452926726011506689","Join Jackson Stockbridge, PhD Candidate, The University of Adelaide presenting next at #CWTC21 

👉Click here: @jackson_stock https://t.co/7f63SR3u3i","2021-10-26 09:15 +0000","140.0","10.0","0.07142857142857142","0.0","0.0","3.0","5.0","0.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452924210444046338","https://twitter.com/globalwetlands/status/1452924210444046338","Join Riccardo Losciale, HDR Student, James Cook University presenting next at #CWTC21 

👉Click here: @RLosciale https://t.co/UaoYLJZa22","2021-10-26 09:05 +0000","210.0","16.0","0.0761904761904762","0.0","0.0","5.0","10.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452921692909604869","https://twitter.com/globalwetlands/status/1452921692909604869","Join Maria Mas, Associate Researcher, Natural Sciences Museum of Granollers presenting next at #CWTC21 

👉Click here: @Bats_Mas https://t.co/vcZAzQymRw","2021-10-26 08:55 +0000","200.0","10.0","0.05","0.0","0.0","3.0","5.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452919176620695558","https://twitter.com/globalwetlands/status/1452919176620695558","Join Alyssa Giffin, PhD Candidate, Griffith University presenting next at #CWTC21 

👉Click here: @AlyssaGiffin https://t.co/8sELiqA7Jd","2021-10-26 08:45 +0000","249.0","25.0","0.10040160642570281","0.0","0.0","5.0","11.0","0.0","0.0","5.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452916659891572737","https://twitter.com/globalwetlands/status/1452916659891572737","Join Ariana Magini, Masters Student, University of Leeds presenting next at #CWTC21 

👉Click here: @ArianaMags https://t.co/HsWsoR5AWY","2021-10-26 08:35 +0000","223.0","38.0","0.17040358744394618","0.0","0.0","5.0","26.0","0.0","0.0","4.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452914143015673856","https://twitter.com/globalwetlands/status/1452914143015673856","Join Thomas Worthington, Global Mangrove Alliance, presenting next at #CWTC21 

👉Click here: @Mangroves https://t.co/BRfjDfjfm9","2021-10-26 08:25 +0000","170.0","17.0","0.1","0.0","0.0","4.0","10.0","0.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452911626798129152","https://twitter.com/globalwetlands/status/1452911626798129152","Join James Robinson, Director of Conservation, The Wildfowl &amp; Wetlands Trust, presenting next at #CWTC21

👉Click here: @jamesthetyke https://t.co/UWbc9Ltqhw","2021-10-26 08:15 +0000","236.0","21.0","0.08898305084745763","0.0","0.0","4.0","11.0","0.0","1.0","3.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
